Year.id,Year.display-label,Sex.id,Sex.display-label,Hisp.id,Hisp.display-label,GEO.id,GEO.id2,GEO.display-label,totpop,wa,ba,ia,aa,na,tom
Id,Year,Id,Sex,Id,Hispanic Origin,Id,Id2,Geography,Total,Race Alone - White,Race Alone - Black or African American,Race Alone - American Indian and Alaska Native,Race Alone - Asian,Race Alone - Native Hawaiian and Other Pacific Islander,Two or More Races
est72011,"July 1, 2011",male,Male,tothisp,Total,0400000US29,29,Missouri,2944421,2484261,333990,15889,48978,3787,57516
est72011,"July 1, 2011",totsex,Both Sexes,hisp,Hispanic,0400000US29,29,Missouri,219894,188303,11248,6728,2043,1389,10183
est72011,"July 1, 2011",totsex,Both Sexes,nhisp,Not Hispanic,0400000US29,29,Missouri,5790171,4859307,692100,24493,101858,6154,106259
est72011,"July 1, 2011",totsex,Both Sexes,tothisp,Total,0400000US29,29,Missouri,6010065,5047610,703348,31221,103901,7543,116442
est72012,"July 1, 2012",female,Female,hisp,Hispanic,0400000US29,29,Missouri,108486,92573,5748,3288,1014,666,5197
est72012,"July 1, 2012",female,Female,nhisp,Not Hispanic,0400000US29,29,Missouri,2963551,2472346,364835,12342,55439,3220,55369
est72012,"July 1, 2012",female,Female,tothisp,Total,0400000US29,29,Missouri,3072037,2564919,370583,15630,56453,3886,60566
est72012,"July 1, 2012",male,Male,hisp,Hispanic,0400000US29,29,Missouri,117899,101168,5851,3679,1097,751,5353
est72012,"July 1, 2012",male,Male,nhisp,Not Hispanic,0400000US29,29,Missouri,2834586,2386068,329299,12497,49535,3162,54025
est72012,"July 1, 2012",male,Male,tothisp,Total,0400000US29,29,Missouri,2952485,2487236,335150,16176,50632,3913,59378
est72012,"July 1, 2012",totsex,Both Sexes,hisp,Hispanic,0400000US29,29,Missouri,226385,193741,11599,6967,2111,1417,10550
est72012,"July 1, 2012",totsex,Both Sexes,nhisp,Not Hispanic,0400000US29,29,Missouri,5798137,4858414,694134,24839,104974,6382,109394
est72012,"July 1, 2012",totsex,Both Sexes,tothisp,Total,0400000US29,29,Missouri,6024522,5052155,705733,31806,107085,7799,119944
est72013,"July 1, 2013",female,Female,hisp,Hispanic,0400000US29,29,Missouri,111565,95123,5979,3328,1048,685,5402
est72013,"July 1, 2013",female,Female,nhisp,Not Hispanic,0400000US29,29,Missouri,2968649,2472115,366508,12469,57082,3359,57116
est72013,"July 1, 2013",female,Female,tothisp,Total,0400000US29,29,Missouri,3080214,2567238,372487,15797,58130,4044,62518
est72013,"July 1, 2013",male,Male,hisp,Hispanic,0400000US29,29,Missouri,121382,104139,6047,3715,1118,771,5592
est72013,"July 1, 2013",male,Male,nhisp,Not Hispanic,0400000US29,29,Missouri,2842575,2388030,331613,12699,51214,3286,55733
est72013,"July 1, 2013",male,Male,tothisp,Total,0400000US29,29,Missouri,2963957,2492169,337660,16414,52332,4057,61325
est72013,"July 1, 2013",totsex,Both Sexes,hisp,Hispanic,0400000US29,29,Missouri,232947,199262,12026,7043,2166,1456,10994
est72013,"July 1, 2013",totsex,Both Sexes,nhisp,Not Hispanic,0400000US29,29,Missouri,5811224,4860145,698121,25168,108296,6645,112849
est72013,"July 1, 2013",totsex,Both Sexes,tothisp,Total,0400000US29,29,Missouri,6044171,5059407,710147,32211,110462,8101,123843
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0400000US30,30,Montana,14081,10889,208,1776,96,56,1056
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0400000US30,30,Montana,478667,432656,1287,30266,3734,276,10448
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0400000US30,30,Montana,492748,443545,1495,32042,3830,332,11504
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0400000US30,30,Montana,14484,11221,228,1745,94,61,1135
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0400000US30,30,Montana,482183,436763,2492,29708,2455,341,10424
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0400000US30,30,Montana,496667,447984,2720,31453,2549,402,11559
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0400000US30,30,Montana,28565,22110,436,3521,190,117,2191
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0400000US30,30,Montana,960850,869419,3779,59974,6189,617,20872
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0400000US30,30,Montana,989415,891529,4215,63495,6379,734,23063
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0400000US30,30,Montana,14081,10889,208,1776,96,56,1056
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0400000US30,30,Montana,478668,432657,1287,30266,3734,276,10448
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0400000US30,30,Montana,492749,443546,1495,32042,3830,332,11504
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0400000US30,30,Montana,14484,11221,228,1745,94,61,1135
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0400000US30,30,Montana,482184,436764,2492,29708,2455,341,10424
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0400000US30,30,Montana,496668,447985,2720,31453,2549,402,11559
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0400000US30,30,Montana,28565,22110,436,3521,190,117,2191
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0400000US30,30,Montana,960852,869421,3779,59974,6189,617,20872
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0400000US30,30,Montana,989417,891531,4215,63495,6379,734,23063
est72010,"July 1, 2010",female,Female,hisp,Hispanic,0400000US30,30,Montana,14262,10986,210,1827,120,54,1065
est72010,"July 1, 2010",female,Female,nhisp,Not Hispanic,0400000US30,30,Montana,479096,432866,1324,30352,3782,273,10499
est72010,"July 1, 2010",female,Female,tothisp,Total,0400000US30,30,Montana,493358,443852,1534,32179,3902,327,11564
est72010,"July 1, 2010",male,Male,hisp,Hispanic,0400000US30,30,Montana,14624,11312,240,1780,96,61,1135
est72010,"July 1, 2010",male,Male,nhisp,Not Hispanic,0400000US30,30,Montana,482545,436944,2515,29770,2479,348,10489
est72010,"July 1, 2010",male,Male,tothisp,Total,0400000US30,30,Montana,497169,448256,2755,31550,2575,409,11624
est72010,"July 1, 2010",totsex,Both Sexes,hisp,Hispanic,0400000US30,30,Montana,28886,22298,450,3607,216,115,2200
est72010,"July 1, 2010",totsex,Both Sexes,nhisp,Not Hispanic,0400000US30,30,Montana,961641,869810,3839,60122,6261,621,20988
est72010,"July 1, 2010",totsex,Both Sexes,tothisp,Total,0400000US30,30,Montana,990527,892108,4289,63729,6477,736,23188
est72011,"July 1, 2011",female,Female,hisp,Hispanic,0400000US30,30,Montana,15065,11454,214,2021,159,63,1154
est72011,"July 1, 2011",female,Female,nhisp,Not Hispanic,0400000US30,30,Montana,481900,434458,1728,30631,4061,271,10751
est72011,"July 1, 2011",female,Female,tothisp,Total,0400000US30,30,Montana,496965,445912,1942,32652,4220,334,11905
est72011,"July 1, 2011",male,Male,hisp,Hispanic,0400000US30,30,Montana,15504,11909,255,1976,105,71,1188
est72011,"July 1, 2011",male,Male,nhisp,Not Hispanic,0400000US30,30,Montana,485131,438471,2931,30026,2606,373,10724
est72011,"July 1, 2011",male,Male,tothisp,Total,0400000US30,30,Montana,500635,450380,3186,32002,2711,444,11912
est72011,"July 1, 2011",totsex,Both Sexes,hisp,Hispanic,0400000US30,30,Montana,30569,23363,469,3997,264,134,2342
est72011,"July 1, 2011",totsex,Both Sexes,nhisp,Not Hispanic,0400000US30,30,Montana,967031,872929,4659,60657,6667,644,21475
est72011,"July 1, 2011",totsex,Both Sexes,tothisp,Total,0400000US30,30,Montana,997600,896292,5128,64654,6931,778,23817
est72012,"July 1, 2012",female,Female,hisp,Hispanic,0400000US30,30,Montana,15856,12084,217,2096,191,65,1203
est72012,"July 1, 2012",female,Female,nhisp,Not Hispanic,0400000US30,30,Montana,484773,436041,2074,30989,4299,276,11094
est72012,"July 1, 2012",female,Female,tothisp,Total,0400000US30,30,Montana,500629,448125,2291,33085,4490,341,12297
est72012,"July 1, 2012",male,Male,hisp,Hispanic,0400000US30,30,Montana,16304,12527,274,2075,118,70,1240
est72012,"July 1, 2012",male,Male,nhisp,Not Hispanic,0400000US30,30,Montana,488561,440723,3263,30355,2756,379,11085
est72012,"July 1, 2012",male,Male,tothisp,Total,0400000US30,30,Montana,504865,453250,3537,32430,2874,449,12325
est72012,"July 1, 2012",totsex,Both Sexes,hisp,Hispanic,0400000US30,30,Montana,32160,24611,491,4171,309,135,2443
est72012,"July 1, 2012",totsex,Both Sexes,nhisp,Not Hispanic,0400000US30,30,Montana,973334,876764,5337,61344,7055,655,22179
est72012,"July 1, 2012",totsex,Both Sexes,tothisp,Total,0400000US30,30,Montana,1005494,901375,5828,65515,7364,790,24622
est72013,"July 1, 2013",female,Female,hisp,Hispanic,0400000US30,30,Montana,16506,12609,233,2115,218,70,1261
est72013,"July 1, 2013",female,Female,nhisp,Not Hispanic,0400000US30,30,Montana,488861,439054,2062,31305,4519,300,11621
est72013,"July 1, 2013",female,Female,tothisp,Total,0400000US30,30,Montana,505367,451663,2295,33420,4737,370,12882
est72013,"July 1, 2013",male,Male,hisp,Hispanic,0400000US30,30,Montana,17183,13250,286,2140,134,79,1294
est72013,"July 1, 2013",male,Male,nhisp,Not Hispanic,0400000US30,30,Montana,492615,443758,3279,30696,2905,405,11572
est72013,"July 1, 2013",male,Male,tothisp,Total,0400000US30,30,Montana,509798,457008,3565,32836,3039,484,12866
est72013,"July 1, 2013",totsex,Both Sexes,hisp,Hispanic,0400000US30,30,Montana,33689,25859,519,4255,352,149,2555
est72013,"July 1, 2013",totsex,Both Sexes,nhisp,Not Hispanic,0400000US30,30,Montana,981476,882812,5341,62001,7424,705,23193
est72013,"July 1, 2013",totsex,Both Sexes,tothisp,Total,0400000US30,30,Montana,1015165,908671,5860,66256,7776,854,25748
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0400000US31,31,Nebraska,79256,69797,1974,4027,542,497,2419
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0400000US31,31,Nebraska,840789,761631,40300,7642,16797,491,13928
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0400000US31,31,Nebraska,920045,831428,42274,11669,17339,988,16347
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0400000US31,31,Nebraska,88149,77760,2073,4535,572,571,2638
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0400000US31,31,Nebraska,818147,740076,41624,7214,15411,502,13320
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0400000US31,31,Nebraska,906296,817836,43697,11749,15983,1073,15958
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0400000US31,31,Nebraska,167405,147557,4047,8562,1114,1068,5057
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0400000US31,31,Nebraska,1658936,1501707,81924,14856,32208,993,27248
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0400000US31,31,Nebraska,1826341,1649264,85971,23418,33322,2061,32305
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0400000US31,31,Nebraska,79256,69797,1974,4027,542,497,2419
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0400000US31,31,Nebraska,840789,761631,40300,7642,16797,491,13928
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0400000US31,31,Nebraska,920045,831428,42274,11669,17339,988,16347
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0400000US31,31,Nebraska,88149,77760,2073,4535,572,571,2638
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0400000US31,31,Nebraska,818147,740076,41624,7214,15411,502,13320
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0400000US31,31,Nebraska,906296,817836,43697,11749,15983,1073,15958
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0400000US31,31,Nebraska,167405,147557,4047,8562,1114,1068,5057
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0400000US31,31,Nebraska,1658936,1501707,81924,14856,32208,993,27248
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0400000US31,31,Nebraska,1826341,1649264,85971,23418,33322,2061,32305
est72010,"July 1, 2010",female,Female,hisp,Hispanic,0400000US31,31,Nebraska,80076,70443,2009,4123,556,498,2447
est72010,"July 1, 2010",female,Female,nhisp,Not Hispanic,0400000US31,31,Nebraska,841353,761707,40411,7676,17015,493,14051
est72010,"July 1, 2010",female,Female,tothisp,Total,0400000US31,31,Nebraska,921429,832150,42420,11799,17571,991,16498
est72010,"July 1, 2010",male,Male,hisp,Hispanic,0400000US31,31,Nebraska,89102,78490,2114,4661,591,575,2671
est72010,"July 1, 2010",male,Male,nhisp,Not Hispanic,0400000US31,31,Nebraska,819307,740617,41841,7243,15610,537,13459
est72010,"July 1, 2010",male,Male,tothisp,Total,0400000US31,31,Nebraska,908409,819107,43955,11904,16201,1112,16130
est72010,"July 1, 2010",totsex,Both Sexes,hisp,Hispanic,0400000US31,31,Nebraska,169178,148933,4123,8784,1147,1073,5118
est72010,"July 1, 2010",totsex,Both Sexes,nhisp,Not Hispanic,0400000US31,31,Nebraska,1660660,1502324,82252,14919,32625,1030,27510
est72010,"July 1, 2010",totsex,Both Sexes,tothisp,Total,0400000US31,31,Nebraska,1829838,1651257,86375,23703,33772,2103,32628
est72011,"July 1, 2011",female,Female,hisp,Hispanic,0400000US31,31,Nebraska,82798,72683,2113,4409,571,497,2525
est72011,"July 1, 2011",female,Female,nhisp,Not Hispanic,0400000US31,31,Nebraska,844261,762868,40887,7713,17734,523,14536
est72011,"July 1, 2011",female,Female,tothisp,Total,0400000US31,31,Nebraska,927059,835551,43000,12122,18305,1020,17061
est72011,"July 1, 2011",male,Male,hisp,Hispanic,0400000US31,31,Nebraska,91899,80700,2250,4996,628,554,2771
est72011,"July 1, 2011",male,Male,nhisp,Not Hispanic,0400000US31,31,Nebraska,822791,742183,42571,7306,16196,544,13991
est72011,"July 1, 2011",male,Male,tothisp,Total,0400000US31,31,Nebraska,914690,822883,44821,12302,16824,1098,16762
est72011,"July 1, 2011",totsex,Both Sexes,hisp,Hispanic,0400000US31,31,Nebraska,174697,153383,4363,9405,1199,1051,5296
est72011,"July 1, 2011",totsex,Both Sexes,nhisp,Not Hispanic,0400000US31,31,Nebraska,1667052,1505051,83458,15019,33930,1067,28527
est72011,"July 1, 2011",totsex,Both Sexes,tothisp,Total,0400000US31,31,Nebraska,1841749,1658434,87821,24424,35129,2118,33823
est72012,"July 1, 2012",female,Female,hisp,Hispanic,0400000US31,31,Nebraska,85418,74990,2208,4523,597,503,2597
est72012,"July 1, 2012",female,Female,nhisp,Not Hispanic,0400000US31,31,Nebraska,847809,764371,41298,7741,18737,532,15130
est72012,"July 1, 2012",female,Female,tothisp,Total,0400000US31,31,Nebraska,933227,839361,43506,12264,19334,1035,17727
est72012,"July 1, 2012",male,Male,hisp,Hispanic,0400000US31,31,Nebraska,94724,83083,2412,5116,662,572,2879
est72012,"July 1, 2012",male,Male,nhisp,Not Hispanic,0400000US31,31,Nebraska,827399,744745,43116,7446,17052,551,14489
est72012,"July 1, 2012",male,Male,tothisp,Total,0400000US31,31,Nebraska,922123,827828,45528,12562,17714,1123,17368
est72012,"July 1, 2012",totsex,Both Sexes,hisp,Hispanic,0400000US31,31,Nebraska,180142,158073,4620,9639,1259,1075,5476
est72012,"July 1, 2012",totsex,Both Sexes,nhisp,Not Hispanic,0400000US31,31,Nebraska,1675208,1509116,84414,15187,35789,1083,29619
est72012,"July 1, 2012",totsex,Both Sexes,tothisp,Total,0400000US31,31,Nebraska,1855350,1667189,89034,24826,37048,2158,35095
est72013,"July 1, 2013",female,Female,hisp,Hispanic,0400000US31,31,Nebraska,88053,77392,2264,4598,602,495,2702
est72013,"July 1, 2013",female,Female,nhisp,Not Hispanic,0400000US31,31,Nebraska,850637,765316,41793,7768,19587,549,15624
est72013,"July 1, 2013",female,Female,tothisp,Total,0400000US31,31,Nebraska,938690,842708,44057,12366,20189,1044,18326
est72013,"July 1, 2013",male,Male,hisp,Hispanic,0400000US31,31,Nebraska,97366,85419,2460,5232,700,562,2993
est72013,"July 1, 2013",male,Male,nhisp,Not Hispanic,0400000US31,31,Nebraska,832460,747606,43914,7494,17738,569,15139
est72013,"July 1, 2013",male,Male,tothisp,Total,0400000US31,31,Nebraska,929826,833025,46374,12726,18438,1131,18132
est72013,"July 1, 2013",totsex,Both Sexes,hisp,Hispanic,0400000US31,31,Nebraska,185419,162811,4724,9830,1302,1057,5695
est72013,"July 1, 2013",totsex,Both Sexes,nhisp,Not Hispanic,0400000US31,31,Nebraska,1683097,1512922,85707,15262,37325,1118,30763
est72013,"July 1, 2013",totsex,Both Sexes,tothisp,Total,0400000US31,31,Nebraska,1868516,1675733,90431,25092,38627,2175,36458
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0400000US32,32,Nevada,349432,311365,10879,9190,5447,1811,10740
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0400000US32,32,Nevada,987503,719803,103432,12169,105846,7845,38408
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0400000US32,32,Nevada,1336935,1031168,114311,21359,111293,9656,49148
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0400000US32,32,Nevada,367069,328476,10851,10076,5250,1854,10562
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0400000US32,32,Nevada,996547,746850,106062,11530,86935,7797,37373
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0400000US32,32,Nevada,1363616,1075326,116913,21606,92185,9651,47935
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0400000US32,32,Nevada,716501,639841,21730,19266,10697,3665,21302
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0400000US32,32,Nevada,1984050,1466653,209494,23699,192781,15642,75781
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0400000US32,32,Nevada,2700551,2106494,231224,42965,203478,19307,97083
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0400000US32,32,Nevada,349432,311365,10879,9190,5447,1811,10740
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0400000US32,32,Nevada,987504,719804,103432,12169,105846,7845,38408
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0400000US32,32,Nevada,1336936,1031169,114311,21359,111293,9656,49148
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0400000US32,32,Nevada,367069,328476,10851,10076,5250,1854,10562
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0400000US32,32,Nevada,996547,746850,106062,11530,86935,7797,37373
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0400000US32,32,Nevada,1363616,1075326,116913,21606,92185,9651,47935
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0400000US32,32,Nevada,716501,639841,21730,19266,10697,3665,21302
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0400000US32,32,Nevada,1984051,1466654,209494,23699,192781,15642,75781
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0400000US32,32,Nevada,2700552,2106495,231224,42965,203478,19307,97083
est72010,"July 1, 2010",female,Female,hisp,Hispanic,0400000US32,32,Nevada,350635,312377,10915,9240,5462,1822,10819
est72010,"July 1, 2010",female,Female,nhisp,Not Hispanic,0400000US32,32,Nevada,987765,718834,103675,12177,106618,7848,38613
est72010,"July 1, 2010",female,Female,tothisp,Total,0400000US32,32,Nevada,1338400,1031211,114590,21417,112080,9670,49432
est72010,"July 1, 2010",male,Male,hisp,Hispanic,0400000US32,32,Nevada,368359,329527,10903,10126,5285,1862,10656
est72010,"July 1, 2010",male,Male,nhisp,Not Hispanic,0400000US32,32,Nevada,996471,745776,106338,11508,87480,7804,37565
est72010,"July 1, 2010",male,Male,tothisp,Total,0400000US32,32,Nevada,1364830,1075303,117241,21634,92765,9666,48221
est72010,"July 1, 2010",totsex,Both Sexes,hisp,Hispanic,0400000US32,32,Nevada,718994,641904,21818,19366,10747,3684,21475
est72010,"July 1, 2010",totsex,Both Sexes,nhisp,Not Hispanic,0400000US32,32,Nevada,1984236,1464610,210013,23685,194098,15652,76178
est72010,"July 1, 2010",totsex,Both Sexes,tothisp,Total,0400000US32,32,Nevada,2703230,2106514,231831,43051,204845,19336,97653
est72011,"July 1, 2011",female,Female,hisp,Hispanic,0400000US32,32,Nevada,357203,317789,11204,9487,5507,1877,11339
est72011,"July 1, 2011",female,Female,nhisp,Not Hispanic,0400000US32,32,Nevada,989504,714551,105620,12246,109602,7961,39524
est72011,"July 1, 2011",female,Female,tothisp,Total,0400000US32,32,Nevada,1346707,1032340,116824,21733,115109,9838,50863
est72011,"July 1, 2011",male,Male,hisp,Hispanic,0400000US32,32,Nevada,374645,334730,11121,10366,5394,1941,11093
est72011,"July 1, 2011",male,Male,nhisp,Not Hispanic,0400000US32,32,Nevada,996599,741533,107501,11519,89695,7863,38488
est72011,"July 1, 2011",male,Male,tothisp,Total,0400000US32,32,Nevada,1371244,1076263,118622,21885,95089,9804,49581
est72011,"July 1, 2011",totsex,Both Sexes,hisp,Hispanic,0400000US32,32,Nevada,731848,652519,22325,19853,10901,3818,22432
est72011,"July 1, 2011",totsex,Both Sexes,nhisp,Not Hispanic,0400000US32,32,Nevada,1986103,1456084,213121,23765,199297,15824,78012
est72011,"July 1, 2011",totsex,Both Sexes,tothisp,Total,0400000US32,32,Nevada,2717951,2108603,235446,43618,210198,19642,100444
est72012,"July 1, 2012",female,Female,hisp,Hispanic,0400000US32,32,Nevada,365845,325049,11673,9754,5651,1900,11818
est72012,"July 1, 2012",female,Female,nhisp,Not Hispanic,0400000US32,32,Nevada,999736,714722,110101,12423,113501,8068,40921
est72012,"July 1, 2012",female,Female,tothisp,Total,0400000US32,32,Nevada,1365581,1039771,121774,22177,119152,9968,52739
est72012,"July 1, 2012",male,Male,hisp,Hispanic,0400000US32,32,Nevada,383370,342054,11445,10650,5573,2006,11642
est72012,"July 1, 2012",male,Male,nhisp,Not Hispanic,0400000US32,32,Nevada,1005403,741683,111786,11697,92416,7985,39836
est72012,"July 1, 2012",male,Male,tothisp,Total,0400000US32,32,Nevada,1388773,1083737,123231,22347,97989,9991,51478
est72012,"July 1, 2012",totsex,Both Sexes,hisp,Hispanic,0400000US32,32,Nevada,749215,667103,23118,20404,11224,3906,23460
est72012,"July 1, 2012",totsex,Both Sexes,nhisp,Not Hispanic,0400000US32,32,Nevada,2005139,1456405,221887,24120,205917,16053,80757
est72012,"July 1, 2012",totsex,Both Sexes,tothisp,Total,0400000US32,32,Nevada,2754354,2123508,245005,44524,217141,19959,104217
est72013,"July 1, 2013",female,Female,hisp,Hispanic,0400000US32,32,Nevada,374962,332566,12109,10131,5776,1985,12395
est72013,"July 1, 2013",female,Female,nhisp,Not Hispanic,0400000US32,32,Nevada,1009740,715483,112686,12553,118235,8361,42422
est72013,"July 1, 2013",female,Female,tothisp,Total,0400000US32,32,Nevada,1384702,1048049,124795,22684,124011,10346,54817
est72013,"July 1, 2013",male,Male,hisp,Hispanic,0400000US32,32,Nevada,392088,349434,11849,10889,5705,2083,12128
est72013,"July 1, 2013",male,Male,nhisp,Not Hispanic,0400000US32,32,Nevada,1013346,742294,113747,11741,96081,8170,41313
est72013,"July 1, 2013",male,Male,tothisp,Total,0400000US32,32,Nevada,1405434,1091728,125596,22630,101786,10253,53441
est72013,"July 1, 2013",totsex,Both Sexes,hisp,Hispanic,0400000US32,32,Nevada,767050,682000,23958,21020,11481,4068,24523
est72013,"July 1, 2013",totsex,Both Sexes,nhisp,Not Hispanic,0400000US32,32,Nevada,2023086,1457777,226433,24294,214316,16531,83735
est72013,"July 1, 2013",totsex,Both Sexes,tothisp,Total,0400000US32,32,Nevada,2790136,2139777,250391,45314,225797,20599,108258
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0400000US33,33,New Hampshire,18317,15603,1160,373,189,99,893
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0400000US33,33,New Hampshire,648759,617588,6036,1315,15030,171,8619
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0400000US33,33,New Hampshire,667076,633191,7196,1688,15219,270,9512
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0400000US33,33,New Hampshire,18387,15507,1335,429,152,97,867
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0400000US33,33,New Hampshire,631007,599623,7834,1413,13562,165,8410
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0400000US33,33,New Hampshire,649394,615130,9169,1842,13714,262,9277
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0400000US33,33,New Hampshire,36704,31110,2495,802,341,196,1760
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0400000US33,33,New Hampshire,1279766,1217211,13870,2728,28592,336,17029
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0400000US33,33,New Hampshire,1316470,1248321,16365,3530,28933,532,18789
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0400000US33,33,New Hampshire,18317,15603,1160,373,189,99,893
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0400000US33,33,New Hampshire,648758,617586,6036,1315,15030,171,8620
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0400000US33,33,New Hampshire,667075,633189,7196,1688,15219,270,9513
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0400000US33,33,New Hampshire,18387,15507,1335,429,152,97,867
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0400000US33,33,New Hampshire,631007,599623,7834,1413,13562,165,8410
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0400000US33,33,New Hampshire,649394,615130,9169,1842,13714,262,9277
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0400000US33,33,New Hampshire,36704,31110,2495,802,341,196,1760
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0400000US33,33,New Hampshire,1279765,1217209,13870,2728,28592,336,17030
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0400000US33,33,New Hampshire,1316469,1248319,16365,3530,28933,532,18790
est72010,"July 1, 2010",female,Female,hisp,Hispanic,0400000US33,33,New Hampshire,18416,15691,1161,374,187,100,903
est72010,"July 1, 2010",female,Female,nhisp,Not Hispanic,0400000US33,33,New Hampshire,648715,617343,6091,1317,15115,178,8671
est72010,"July 1, 2010",female,Female,tothisp,Total,0400000US33,33,New Hampshire,667131,633034,7252,1691,15302,278,9574
est72010,"July 1, 2010",male,Male,hisp,Hispanic,0400000US33,33,New Hampshire,18520,15595,1352,437,156,101,879
est72010,"July 1, 2010",male,Male,nhisp,Not Hispanic,0400000US33,33,New Hampshire,630963,599372,7911,1409,13649,165,8457
est72010,"July 1, 2010",male,Male,tothisp,Total,0400000US33,33,New Hampshire,649483,614967,9263,1846,13805,266,9336
